symbol,companyname,companycode,Revenue Sep 2022,EBITDA Sep 2022,Profit Sep 2022,Margin Sep 2022,Revenue Jun 2022,EBITDA Jun 2022,Profit Jun 2022,Margin Jun 2022,Revenue Mar 2022,EBITDA Mar 2022,Profit Mar 2022,Margin Mar 2022,Revenue Dec 2021,EBITDA Dec 2021,Profit Dec 2021,Margin Dec 2021,Revenue Sep 2021,EBITDA Sep 2021,Profit Sep 2021,Margin Sep 2021,Revenue Jun 2021,EBITDA Jun 2021,Profit Jun 2021,Margin Jun 2021,Revenue Mar 2021,EBITDA Mar 2021,Profit Mar 2021,Margin Mar 2021,Revenue Dec 2020,EBITDA Dec 2020,Profit Dec 2020,Margin Dec 2020,Revenue Sep 2020,EBITDA Sep 2020,Profit Sep 2020,Margin Sep 2020,Revenue Jun 2020,EBITDA Jun 2020,Profit Jun 2020,Margin Jun 2020,Revenue Mar 2020,EBITDA Mar 2020,Profit Mar 2020,Margin Mar 2020,Revenue Dec 2019,EBITDA Dec 2019,Profit Dec 2019,Margin Dec 2019,Revenue Sep 2019,EBITDA Sep 2019,Profit Sep 2019,Margin Sep 2019,Revenue Jun 2019,EBITDA Jun 2019,Profit Jun 2019,Margin Jun 2019,Revenue Mar 2019,EBITDA Mar 2019,Profit Mar 2019,Margin Mar 2019,Revenue Dec 2018,EBITDA Dec 2018,Profit Dec 2018,Margin Dec 2018,Revenue Sep 2018,EBITDA Sep 2018,Profit Sep 2018,Margin Sep 2018,Revenue Jun 2018,EBITDA Jun 2018,Profit Jun 2018,Margin Jun 2018,Revenue Mar 2012,EBITDA Mar 2012,Profit Mar 2012,Margin Mar 2012,Revenue Mar 2018,EBITDA Mar 2018,Profit Mar 2018,Margin Mar 2018,Revenue Dec 2017,EBITDA Dec 2017,Profit Dec 2017,Margin Dec 2017,Revenue Sep 2015,EBITDA Sep 2015,Profit Sep 2015,Margin Sep 2015,Revenue Jun 2015,EBITDA Jun 2015,Profit Jun 2015,Margin Jun 2015,Revenue Sep 2017,EBITDA Sep 2017,Profit Sep 2017,Margin Sep 2017,Revenue Jun 2017,EBITDA Jun 2017,Profit Jun 2017,Margin Jun 2017,Revenue Mar 2017,EBITDA Mar 2017,Profit Mar 2017,Margin Mar 2017,Revenue Dec 2016,EBITDA Dec 2016,Profit Dec 2016,Margin Dec 2016,Revenue Sep 2016,EBITDA Sep 2016,Profit Sep 2016,Margin Sep 2016,Revenue Jun 2016,EBITDA Jun 2016,Profit Jun 2016,Margin Jun 2016,Revenue Mar 2016,EBITDA Mar 2016,Profit Mar 2016,Margin Mar 2016,Revenue Dec 2015,EBITDA Dec 2015,Profit Dec 2015,Margin Dec 2015,Revenue Mar 2015,EBITDA Mar 2015,Profit Mar 2015,Margin Mar 2015,Revenue Dec 2014,EBITDA Dec 2014,Profit Dec 2014,Margin Dec 2014,Revenue Sep 2014,EBITDA Sep 2014,Profit Sep 2014,Margin Sep 2014,Revenue Jun 2014,EBITDA Jun 2014,Profit Jun 2014,Margin Jun 2014,Revenue Mar 2014,EBITDA Mar 2014,Profit Mar 2014,Margin Mar 2014,Revenue Dec 2013,EBITDA Dec 2013,Profit Dec 2013,Margin Dec 2013,Revenue Sep 2013,EBITDA Sep 2013,Profit Sep 2013,Margin Sep 2013,Revenue Jun 2013,EBITDA Jun 2013,Profit Jun 2013,Margin Jun 2013,Revenue Mar 2013,EBITDA Mar 2013,Profit Mar 2013,Margin Mar 2013,Revenue Dec 2012,EBITDA Dec 2012,Profit Dec 2012,Margin Dec 2012,Revenue Sep 2012,EBITDA Sep 2012,Profit Sep 2012,Margin Sep 2012,Revenue Jun 2012,EBITDA Jun 2012,Profit Jun 2012,Margin Jun 2012,Revenue Dec 2011,EBITDA Dec 2011,Profit Dec 2011,Margin Dec 2011,Revenue Sep 2011,EBITDA Sep 2011,Profit Sep 2011,Margin Sep 2011,Revenue Jun 2011,EBITDA Jun 2011,Profit Jun 2011,Margin Jun 2011,Revenue Mar 2011,EBITDA Mar 2011,Profit Mar 2011,Margin Mar 2011,Revenue Dec 2010,EBITDA Dec 2010,Profit Dec 2010,Margin Dec 2010,Revenue Sep 2010,EBITDA Sep 2010,Profit Sep 2010,Margin Sep 2010,Revenue Jun 2010,EBITDA Jun 2010,Profit Jun 2010,Margin Jun 2010,Revenue Mar 2010,EBITDA Mar 2010,Profit Mar 2010,Margin Mar 2010,Revenue Dec 2009,EBITDA Dec 2009,Profit Dec 2009,Margin Dec 2009,Revenue Sep 2009,EBITDA Sep 2009,Profit Sep 2009,Margin Sep 2009,Revenue Mar 2009,EBITDA Mar 2009,Profit Mar 2009,Margin Mar 2009,Revenue Dec 2008,EBITDA Dec 2008,Profit Dec 2008,Margin Dec 2008,Revenue Sep 2008,EBITDA Sep 2008,Profit Sep 2008,Margin Sep 2008,Revenue Jun 2008,EBITDA Jun 2008,Profit Jun 2008,Margin Jun 2008,Revenue Mar 2008,EBITDA Mar 2008,Profit Mar 2008,Margin Mar 2008,Revenue Dec 2007,EBITDA Dec 2007,Profit Dec 2007,Margin Dec 2007,Revenue Sep 2007,EBITDA Sep 2007,Profit Sep 2007,Margin Sep 2007,Revenue Jun 2007,EBITDA Jun 2007,Profit Jun 2007,Margin Jun 2007,Revenue Dec 2006,EBITDA Dec 2006,Profit Dec 2006,Margin Dec 2006,Revenue Jun 2009,EBITDA Jun 2009,Profit Jun 2009,Margin Jun 2009,Revenue Jun 2005,EBITDA Jun 2005,Profit Jun 2005,Margin Jun 2005,Revenue Mar 2007,EBITDA Mar 2007,Profit Mar 2007,Margin Mar 2007,Revenue Sep 2006,EBITDA Sep 2006,Profit Sep 2006,Margin Sep 2006,Revenue Jun 2006,EBITDA Jun 2006,Profit Jun 2006,Margin Jun 2006,Revenue Mar 2006,EBITDA Mar 2006,Profit Mar 2006,Margin Mar 2006,Revenue Dec 2005,EBITDA Dec 2005,Profit Dec 2005,Margin Dec 2005,Revenue Sep 2005,EBITDA Sep 2005,Profit Sep 2005,Margin Sep 2005
JUBLPHARMA,jubilantpharmova,JO03,1584.74,137.9,7.58,8.7,1440.47,109.14,46.9,7.58,1514.44,143.84,57.75,9.5,1297.6,106.82,50.77,8.23,1633.68,244.17,144.03,14.95,1613.45,291.09,170.45,18.04,1551.69,295.07,199.3,19.02,1743.63,400.41,312.93,22.96,2326.36,377.62,224.12,16.23,1845.24,198.05,88.01,10.73,2307.32,427.11,260.49,18.51,2279.89,399.99,203.38,17.54,2236.55,363.87,249.39,16.27,2152.78,341.61,184.98,15.87,2352.15,256.37,-100.65,10.9,2353.08,423.88,267.52,18.01,2245.57,364.53,209.77,16.23,2046.29,359.07,200.37,17.55,,,,,2223.77,299.04,152.4,13.45,2041.47,338.24,212.84,16.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JMA,jullundurmotoragencydelhi,JMA,114.44,7.13,5.51,6.23,116.25,7.43,5.53,6.39,137.26,13.84,10.45,10.08,121.95,9.03,6.79,7.4,112.47,7.39,5.32,6.57,66.14,2.71,1.96,4.1,127.62,12.79,9.74,10.02,117.26,11.16,8.23,9.52,94.8,6.58,4.69,6.94,48.2,0.93,0.46,1.93,91.16,5.69,4.12,6.24,98.19,6.05,4.5,6.16,86.7,3.56,2.78,4.11,85.87,4.11,2.82,4.79,114.29,8.75,6.06,7.66,90.13,5.98,4.15,6.63,75.11,4.71,3.03,6.27,76.23,4.1,2.49,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JWL,jupiterwagons,CEB,416.72,44.03,24.49,10.57,295.4,25.19,13.19,8.53,362.61,26.37,13.95,7.27,285.59,18.5,9.15,6.48,252.13,28.77,16.26,11.41,264.97,20.48,10.61,7.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUSTDIAL,justdial,JD,205.26,65.78,52.16,32.05,185.6,-58.58,-48.36,-31.56,166.67,22.17,22.05,13.3,158.89,26.49,19.39,16.67,155.98,44.37,32.91,28.45,165.41,-2.9,-3.52,-1.75,175.68,40.69,33.57,23.16,169.54,58.04,49.93,34.23,167.53,60.55,47.34,36.14,162.43,102.76,83.32,63.26,234.95,99.85,76.07,42.5,235.42,80.61,62.03,34.24,242.57,98.43,76.94,40.58,240.17,81.69,57.29,34.01,232.26,82.81,62.56,35.65,226.79,80.74,57.34,35.6,221.03,67.47,48.41,30.53,211.42,57.27,38.54,27.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JYOTHYLAB,jyothylabs,JL,659.2,72.74,65.35,11.03,597.2,60.02,47.73,10.05,546.71,47.56,36.94,8.7,539.03,50.34,38.02,9.34,585.35,57.43,43.97,9.81,525.4,53.4,40.2,10.16,495.11,59.65,27.28,12.05,476.62,72.29,53.23,15.17,504.49,78.0,60.13,15.46,432.9,67.42,50.01,15.57,393.0,31.01,26.59,7.89,420.79,58.15,45.02,13.82,474.85,71.04,53.59,14.96,422.53,57.96,37.38,13.72,515.98,83.17,66.84,16.12,447.33,71.69,51.14,16.03,436.94,68.95,46.15,15.78,413.33,54.48,33.49,13.18,,,,,516.79,121.1,75.95,23.43,431.21,63.77,32.92,14.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KABRAEXTRU,kabraextrusiontechnik,KET,180.05,15.97,9.47,8.87,105.16,7.93,4.33,7.54,162.63,16.95,11.46,10.42,105.36,13.67,8.83,12.97,83.1,10.58,6.69,12.73,55.34,4.73,3.04,8.55,106.65,15.47,12.66,14.51,62.0,9.58,5.83,15.45,69.08,8.08,5.95,11.7,36.51,0.82,-0.25,2.25,49.06,1.73,-0.71,3.53,66.34,5.5,5.83,8.29,62.62,6.22,6.87,9.93,35.38,-5.7,-6.01,-16.11,98.9,20.76,16.33,20.99,55.2,1.86,1.36,3.37,46.99,12.67,9.09,26.96,43.73,-1.93,-2.36,-4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAJARIACER,kajariaceramics,KC06,1077.76,103.39,68.89,9.59,1008.22,129.32,92.96,12.83,1101.75,140.35,97.23,12.74,1068.23,163.19,124.73,15.28,973.55,159.46,119.32,16.38,561.66,59.9,41.46,10.66,952.51,171.84,131.17,18.04,838.32,160.66,121.03,19.16,712.51,121.12,89.64,17.0,277.56,-30.17,-32.94,-10.87,652.04,71.95,48.82,11.03,741.3,88.68,61.26,11.96,714.68,85.9,93.07,12.02,699.99,85.43,50.38,12.2,815.31,107.79,66.86,13.22,758.56,103.18,65.89,13.6,725.31,90.97,50.63,12.54,657.02,76.52,45.37,11.65,,,,,750.04,102.35,69.63,13.65,661.16,89.47,53.11,13.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KALPATPOWR,kalpatarupowertransmission,KPT,3798.0,265.0,98.0,6.98,3677.0,239.0,88.0,6.5,4135.0,255.0,115.0,6.17,3889.0,252.0,261.0,6.48,3549.0,177.0,83.0,4.99,3204.0,234.0,87.0,7.3,4086.0,389.0,197.0,9.52,3501.0,307.0,308.00,8.77,3032.0,315.0,147.0,10.39,2330.0,187.0,37.0,8.03,3527.0,231.0,18.0,6.55,3162.0,307.0,137.0,9.71,3216.0,354.0,145.0,11.01,2771.0,296.0,113.0,10.68,3514.0,366.0,165.0,10.42,2757.48,292.4,125.19,10.6,2485.0,285.0,123.0,11.47,2084.0,237.0,92.0,11.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KALYANKJIL,kalyanjewellersindia,KJI01,3472.91,214.29,105.92,6.17,3332.64,213.1,107.77,6.39,2857.07,171.85,72.04,6.01,3435.4,257.58,134.52,7.5,2888.7,175.91,68.78,6.09,1636.78,15.88,-51.31,0.97,3056.6,185.11,73.88,6.06,2936.25,263.68,132.80,8.98,,,,,,,,,2140.72,159.82,47.95,7.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KALYANI,kalyanicommercials,KC18,,,,,,,,,91.09,-0.43,-0.25,-0.47,63.27,1.93,1.28,3.05,39.28,1.61,-0.05,4.1,36.02,1.93,0.17,5.36,75.83,1.32,0.34,1.74,88.88,0.92,0.12,1.04,47.45,2.14,1.03,4.51,15.21,1.21,0.45,7.96,189.3,3.93,0.23,2.08,152.1,3.43,0.2,2.26,144.49,3.51,-0.11,2.43,154.79,3.19,0.38,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.23,2.24,0.21,1.27,86.16,1.83,0.07,2.12,,,,,,,,,193.5,1.67,0.12,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KICL,kalyaniinvestmentcompany,KIC04,37.49,36.9,25.69,98.43,2.34,1.96,2.16,83.76,2.25,1.11,-0.45,49.33,11.73,11.16,4.58,95.14,14.74,14.1,13.04,95.66,1.98,1.35,-3.58,68.18,1.96,0.65,-3.63,33.16,1.14,1.27,-2.38,111.4,1.14,1.24,-1.04,108.77,1.14,1.49,-0.13,130.7,14.77,12.34,-2.93,83.55,10.29,9.7,9.43,94.27,13.62,13.18,13.82,96.77,2.07,1.59,1.24,76.81,-0.56,-2.09,-1.94,373.21,16.2,15.28,15.21,94.32,16.37,15.92,15.87,97.25,0.25,-0.32,-0.37,-128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSL,kalyanisteels,KS01,,,,,,,,,448.8,99.38,73.46,22.14,406.7,61.4,42.7,15.1,460.81,86.68,61.71,18.81,389.72,96.68,69.86,24.81,377.23,104.69,75.56,27.75,367.72,82.22,60.41,22.36,321.9,61.94,45.32,19.24,121.19,12.96,8.69,10.69,271.75,33.94,20.78,12.49,280.53,46.09,32.09,16.43,303.21,37.47,44.93,12.36,343.45,56.98,36.29,16.59,321.98,53.09,40.68,16.49,374.04,45.67,34.43,12.21,386.01,44.7,28.37,11.58,324.56,43.76,27.9,13.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAMATHOTEL,kamathotelsindia,KHI,61.73,15.31,2.37,24.8,68.94,26.8,11.58,38.87,46.2,9.48,-2.76,20.52,51.38,13.34,1.26,25.96,33.12,4.06,-6.68,12.26,13.8,-6.09,-14.08,-44.13,29.16,4.05,-5.46,13.89,18.93,-1.28,-9.19,-6.76,10.91,-4.58,-12.02,-41.98,7.0,-5.37,-8.95,-76.71,56.46,13.56,12.73,24.02,62.28,16.85,7.08,27.06,49.92,6.93,2.82,13.88,53.32,9.3,2.42,17.44,67.09,20.33,10.39,30.3,65.42,19.28,4.05,29.47,50.78,6.56,-0.21,12.92,52.8,9.58,2.37,18.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAMDHENU,kamdhenu,KI24,,,,,,,,,252.83,15.78,5.41,6.24,226.54,12.46,7.68,5.5,215.53,12.56,7.65,5.83,145.86,10.21,5.58,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANANIIND,kananiindustries,KI26,65.97,0.82,0.53,1.24,95.01,1.48,1.25,1.56,42.55,1.16,0.99,2.73,73.56,0.38,0.15,0.52,101.11,0.63,0.29,0.62,73.5,0.63,0.37,0.86,87.64,0.47,0.13,0.54,84.29,0.29,0.12,0.34,68.86,0.12,-0.22,0.17,70.78,0.8,0.41,1.13,102.96,1.41,1.1,1.37,126.68,0.68,0.45,0.54,60.51,0.98,0.65,1.62,86.42,0.56,0.36,0.65,79.49,0.17,0.0,0.21,87.78,-0.25,-0.51,-0.28,89.0,1.84,1.5,2.07,87.87,1.57,1.19,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANORICHEM,kanoriachemicalsindustries,KCI01,361.85,-8.74,-16.59,-2.42,386.31,19.54,8.58,5.06,377.76,24.96,19.85,6.61,323.78,-0.05,-14.33,-0.02,339.41,2.72,-8.94,0.8,328.17,12.19,5.65,3.71,388.21,23.75,20.64,6.12,326.45,35.58,25.83,10.9,246.78,2.0,-7.47,0.81,133.42,-13.79,-23.01,-10.34,265.09,1.12,-9.28,0.42,234.72,2.55,-4.86,1.09,248.54,-9.11,-7.56,-3.67,256.35,-0.67,-9.85,-0.26,269.42,-0.33,-9.86,-0.12,266.12,1.63,-11.36,0.61,279.3,13.77,0.2,4.93,258.66,11.35,1.52,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANPRPLA,kanpurplastipacks,KP02,126.35,0.67,-2.74,0.53,145.35,8.21,3.63,5.65,167.04,9.33,4.27,5.59,150.46,14.33,7.37,9.52,164.58,11.72,5.83,7.12,142.99,15.84,8.71,11.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANSAINER,kansainerolacpaints,KNP,1930.96,158.28,111.21,8.2,2051.37,216.74,152.05,10.57,1536.6,39.91,19.17,2.6,1810.35,179.18,125.32,9.9,1619.64,127.17,87.28,7.85,1402.76,158.74,111.38,11.32,1450.83,176.22,123.62,12.15,1585.65,278.83,204.50,17.58,1373.54,234.08,167.96,17.04,631.37,47.06,29.64,7.45,1072.72,99.69,65.36,9.29,1324.81,171.36,115.81,12.93,1319.57,189.37,189.92,14.35,1533.3,227.45,144.69,14.83,1208.03,136.66,85.41,11.31,1421.62,172.82,106.24,12.16,1357.48,182.68,117.43,13.46,1401.34,214.6,138.58,15.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARMAENG,karmaenergy,KE9,,,,,,,,,2.03,-1.6,-2.7,-78.82,10.03,3.64,2.28,36.29,12.43,1.72,0.6,13.84,7.17,-0.59,-1.8,-8.23,2.44,-4.27,-6.92,-175.0,4.42,-2.39,-2.94,-54.07,11.35,0.88,-0.6,7.75,7.08,-1.27,-2.81,-17.94,6.08,0.5,-0.94,8.22,7.73,0.09,-1.39,1.16,18.69,5.58,3.04,29.86,9.38,1.37,-0.55,14.61,5.92,-1.83,-4.69,-30.91,5.19,-0.15,-2.49,-2.89,17.98,6.51,-1.94,36.21,5.6,-2.03,-2.4,-36.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARURKCP,karurkcppackagings,KKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.98,8.43,-0.69,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.31,31.34,-6.19,7.93,,,,,,,,,,,,,87.77,15.06,0.73,17.16,127.68,11.85,1.71,9.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KGL,karuturiglobal,KG03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.64,6.16,-1222.4,8.97,55.38,12.55,11.63,22.66,53.02,0.98,16.81,1.85,54.63,2.43,3.51,4.45,,,,,82.27,37.19,14.09,45.2,54.24,10.35,33.68,19.08,60.79,13.31,1.15,21.9,66.67,17.79,5.18,26.68,50.29,4.38,3.53,8.71,42.79,2.99,0.64,6.99,72.72,31.01,54.34,42.64,45.09,-2.59,21.01,-5.74,60.0,-4.09,-31.48,-6.82,48.43,16.73,2.68,34.54,143.79,34.57,134.31,24.04,59.03,11.36,8.4,19.24,92.84,36.88,18.45,39.72,56.98,5.69,10.31,9.99,62.14,0.97,-0.86,1.56,54.27,13.42,4.56,24.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAUSHALYA,kaushalyainfrastructuredevelopmentcorporation,KID,0.03,0.36,0.38,1200.0,0.03,-0.35,-0.27,-1166.67,0.05,-0.51,1.77,-1020.0,0.05,-0.35,-0.26,-700.0,0.02,-0.79,-0.72,-3950.0,0.02,-0.4,-0.46,-2000.0,0.14,-0.53,-3.04,-378.57,0.06,-0.16,-0.33,-266.67,,,,,2.06,5.37,3.94,260.68,0.05,-4.34,-4.16,-8680.0,0.07,0.0,-0.08,0.0,0.04,-0.38,-0.41,-950.0,0.03,-0.37,-0.36,-1233.33,0.07,-7.69,-1.77,-10985.71,0.07,5.87,5.84,8385.71,0.05,-0.24,-0.22,-480.0,0.04,25.46,25.45,63650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
